prefectural_bureau,station_id,prec_no,block_no,station_type,url_station_type,station_name,katakana_name,romaji_name,location,latitude_decimal,longitude_decimal,elevation,observation_start_date,observation_start_date_rain,observation_start_date_other,weather_info_name,anemometer_height,thermometer_height,notes1,notes2,rainfall_YN,temperature_YN,wind_YN,sunshine_YN,relative_humidity_YN,atmospheric_pressure_YN,snowfall_YN
石川,56227,56,47605,官,s,金沢,ｶﾅｻﾞﾜ,kanazawa,金沢市西念　金沢地方気象台,36.58833333333333,136.63333333333333,6,平3.10.23,1991-10-23,1991-10-23,金沢,48.4,1.5,56907,－,Y,Y,Y,Y,Y,Y,Y
石川,56232,56,0570,雨,a,医王山,ｲｵｳｾﾞﾝ,iouzen,金沢市平等本町,36.52,136.745,420,平15.7.29,2003-07-29,2003-07-29,医王山,－,－,－,－,Y,N,N,N,N,N,N
石川,56276,56,1324,四,a,小松,ｺﾏﾂ,komatsu,小松市今江町,36.38166666666667,136.435,3,昭53.12.1,1978-12-01,1978-12-01,小松,9.9,2,－,－,Y,Y,Y,Y,Y,N,N
石川,56286,56,0973,四,a,白山河内,ﾊｸｻﾝｶﾜﾁ,hakusankawachi,白山市河内町福岡,36.39666666666667,136.62,136,(昭50.5.7)昭53.11.24,1975-05-07,1978-11-24,白山市河内,9.9,2.5,56910,－,Y,Y,Y,Y,Y,N,Y
石川,56301,56,0571,四,a,加賀中津原,ｶｶﾞﾅｶﾂﾊﾗ,kaganakatsuhara,加賀市山中温泉中津原町,36.26166666666666,136.39666666666668,65,#昭53.11.27,1974-11-01,1978-11-27,加賀中津原,9.9,2,56915,－,Y,Y,Y,Y,Y,N,Y
石川,56346,56,1171,雨,a,白山白峰,ﾊｸｻﾝｼﾗﾐﾈ,hakusanshiramine,白山市白峰,36.18,136.625,470,昭52.7.13,1977-07-13,1977-07-13,白山市白峰,－,－,－,－,Y,N,N,N,N,N,N
石川,56401,56,1650,雨,a,舳倉島,ﾍｸﾞﾗｼﾞﾏ,hegurajima,輪島市海士町所属舳倉島高見,37.85,136.91833333333332,8,平26.8.19,2014-08-19,2014-08-19,輪島市舳倉島,－,－,－,－,Y,N,N,N,N,N,N
福井,57001,57,1071,四,a,三国,ﾐｸﾆ,mikuni,坂井市三国町平山,36.24333333333333,136.17333333333335,34,(昭50.6.27)昭53.11.17,1975-06-27,1978-11-17,坂井市三国,9.8,1.5,－,－,Y,Y,Y,Y,Y,N,N
福井,57026,57,1537,官,a,春江,ﾊﾙｴ,harue,坂井市春江町江留中　福井航空気象観測所,36.141666666666666,136.22333333333333,5,平15.1.1,2003-01-01,2003-01-01,坂井市春江,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
福井,57051,57,1316,四,a,越廼,ｺｼﾉ,koshino,福井市居倉町,36.01166666666666,135.99,30,昭53.11.27,1978-11-27,1978-11-27,福井市越廼,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福井,57066,57,47616,官,s,福井,ﾌｸｲ,fukui,福井市豊島　福井地方気象台,36.055,136.22166666666666,9,#昭50.3.15,1974-11-01,1975-03-15,福井,26.1,1.5,57903,－,Y,Y,Y,Y,Y,Y,Y
福井,57071,57,0974,雨,a,美山,ﾐﾔﾏ,miyama,福井市美山町,35.998333333333335,136.35833333333332,70,昭50.5.7,1975-05-07,1975-05-07,福井市美山,－,－,－,－,Y,N,N,N,N,N,N
福井,57082,57,1226,四,a,勝山,ｶﾂﾔﾏ,katsuyama,勝山市平泉寺町平泉寺86字岡道北,36.038333333333334,136.52166666666668,196,平5.10.18,1993-10-18,1993-10-18,勝山,8.9,3,－,－,Y,Y,Y,Y,Y,N,N
福井,57106,57,1565,雨,a,武生,ﾀｹﾌ,takefu,越前市村国,35.905,136.17333333333335,32,平17.10.27,2005-10-27,2005-10-27,越前市武生,－,－,57920,－,Y,N,N,N,N,N,Y
福井,57121,57,0573,四,a,大野,ｵｵﾉ,oono,大野市93字蛇塚四,35.971666666666664,136.49666666666667,182,#昭51.3.2,1974-11-01,1976-03-02,大野,10.1,2.8,57905,－,Y,Y,Y,Y,Y,N,Y
福井,57176,57,1382,雨,a,九頭竜,ｸｽﾞﾘｭｳ,kuzuryuu,大野市貝皿,35.90833333333333,136.66833333333332,436,昭57.6.1,1982-06-01,1982-06-01,大野市九頭竜,－,－,57900,－,Y,N,N,N,N,N,Y
福井,57206,57,0577,四,a,今庄,ｲﾏｼﾞｮｳ,imajou,南条郡南越前町今庄,35.766666666666666,136.2,128,#昭53.11.28,1974-11-01,1978-11-28,南越前町今庄,9.9,2.8,57910,－,Y,Y,Y,Y,Y,N,Y
福井,57248,57,47631,官,s,敦賀,ﾂﾙｶﾞ,tsuruga,敦賀市松栄町　敦賀特別地域気象観測所,35.653333333333336,136.06166666666667,2,昭63.2.13,1988-02-13,1988-02-13,敦賀,28,1.5,57913,－,Y,Y,Y,Y,Y,Y,Y
福井,57286,57,1010,四,a,美浜,ﾐﾊﾏ,mihama,三方郡美浜町久々子,35.6,135.91666666666666,10,(昭50.5.19)昭53.11.28,1975-05-19,1978-11-28,美浜,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
福井,57311,57,1454,雨,a,大飯,ｵｵｲ,ooi,大飯郡おおい町本郷,35.48,135.61666666666667,3,平7.11.10,1995-11-10,1995-11-10,おおい,－,－,－,－,Y,N,N,N,N,N,N
福井,57317,57,0579,四,a,小浜,ｵﾊﾞﾏ,obama,小浜市遠敷,35.483333333333334,135.78166666666667,10,平4.11.2,1992-11-02,1992-11-02,小浜,24.9,1.5,57915,－,Y,Y,Y,Y,Y,N,Y
滋賀,60026,60,1087,雨,a,柳ケ瀬,ﾔﾅｶﾞｾ,yanagase,長浜市余呉町柳ケ瀬字大門,35.58166666666666,136.18833333333333,220,昭51.4.27,1976-04-27,1976-04-27,長浜市余呉町柳ケ瀬,－,－,60900,－,Y,N,N,N,N,N,Y
滋賀,60051,60,0580,四,a,今津,ｲﾏﾂﾞ,imazu,高島市今津町弘川,35.41166666666667,136.02833333333334,88,#昭53.11.16,1974-11-01,1978-11-16,高島市今津,9.9,1.5,60905,－,Y,Y,Y,Y,Y,N,Y
滋賀,60061,60,0976,四,a,長浜,ﾅｶﾞﾊﾏ,nagahama,長浜市唐国町,35.42333333333333,136.24166666666667,95,(昭50.5.7)昭53.11.17,1975-05-07,1978-11-17,長浜市唐国,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
滋賀,60081,60,1578,雨,a,朽木平良,ｸﾂｷﾍﾗ,kutsukihera,高島市朽木平良,35.30833333333333,135.83,380,平17.12.6,2005-12-06,2005-12-06,高島市朽木平良,－,－,－,－,Y,N,N,N,N,N,N
滋賀,60102,60,1524,四,a,米原,ﾏｲﾊﾞﾗ,maibara,米原市朝日,35.38333333333333,136.34333333333333,147,平13.3.30,2001-03-30,2001-03-30,米原市朝日,6.4,1.5,60911,－,Y,Y,Y,Y,Y,N,Y
滋賀,60116,60,1083,四,a,南小松,ﾐﾅﾐｺﾏﾂ,minamikomatsu,大津市南小松,35.235,135.95666666666668,90,#昭53.11.16,1974-11-01,1978-11-16,大津市南小松,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
滋賀,60131,60,47761,官,s,彦根,ﾋｺﾈ,hikone,彦根市城町　彦根地方気象台,35.275,136.24333333333334,87,#昭50.3.14,1974-11-01,1975-03-14,彦根,19.7,1.5,60915,－,Y,Y,Y,Y,Y,Y,Y
滋賀,60161,60,0584,雨,a,近江八幡,ｵｳﾐﾊﾁﾏﾝ,oumihachiman,近江八幡市森尻町,35.111666666666665,136.075,90,#,1974-11-01,1974-11-01,近江八幡,－,－,－,－,Y,N,N,N,N,N,N
滋賀,60196,60,0963,四,a,東近江,ﾋｶﾞｼｵｳﾐ,higashioumi,東近江市桜川東町,35.06166666666667,136.19,128,(昭50.5.2)昭53.12.20,1975-05-02,1978-12-20,東近江市桜川東,12.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
滋賀,60216,60,0586,四,a,大津,ｵｵﾂ,ootsu,大津市萱野浦,34.99166666666667,135.91166666666666,86,昭52.12.22,1977-12-22,1977-12-22,大津市萱野浦,9.9,1.5,60920,－,Y,Y,Y,Y,Y,N,Y
滋賀,60226,60,0964,四,a,信楽,ｼｶﾞﾗｷ,shigaraki,甲賀市信楽町牧,34.913333333333334,136.08,265,(昭50.5.2)昭53.12.20,1975-05-02,1978-12-20,甲賀市信楽,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
滋賀,60236,60,0587,四,a,土山,ﾂﾁﾔﾏ,tsuchiyama,甲賀市土山町北土山,34.93833333333333,136.27833333333334,248,#昭53.12.21,1974-11-01,1978-12-21,甲賀市土山,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
京都,61001,61,0965,四,a,間人,ﾀｲｻﾞ,taiza,京丹後市丹後町間人小字新ヶ皿,35.736666666666665,135.08666666666667,42,(昭50.5.2)昭52.2.28,1975-05-02,1977-02-28,京丹後市間人,11.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
京都,61031,61,0588,雨,a,峰山,ﾐﾈﾔﾏ,mineyama,京丹後市峰山町荒山,35.61833333333333,135.07166666666666,23,#,1974-11-01,1974-11-01,京丹後市峰山,－,－,61900,－,Y,N,N,N,N,N,Y
京都,61076,61,0589,四,a,宮津,ﾐﾔﾂﾞ,miyazu,宮津市字上司,35.55,135.235,2,#昭53.11.15,1974-11-01,1978-11-15,宮津,10.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
京都,61096,61,1641,雨,a,坂浦,ｻｶｳﾗ,sakaura,福知山市下野条,35.41833333333334,135.08666666666667,223,平25.5.29,2013-05-29,2013-05-29,福知山市坂浦,－,－,－,－,Y,N,N,N,N,N,N
京都,61111,61,47750,官,s,舞鶴,ﾏｲﾂﾞﾙ,maizuru,舞鶴市字下福井　舞鶴特別地域気象観測所,35.45,135.31666666666666,2,#昭50.3.26,1974-11-01,1975-03-26,舞鶴,41.6,1.5,61905,－,Y,Y,Y,Y,Y,Y,Y
京都,61151,61,1160,雨,a,睦寄,ﾑﾂﾖﾘ,mutsuyori,綾部市睦寄町狸岩,35.38166666666667,135.45333333333335,175,昭52.6.28,1977-06-28,1977-06-28,綾部市睦寄町,－,－,－,－,Y,N,N,N,N,N,N
京都,61187,61,0593,四,a,福知山,ﾌｸﾁﾔﾏ,fukuchiyama,福知山市字荒河,35.31166666666667,135.11333333333334,17,平17.12.8,2005-12-08,2005-12-08,福知山市荒河,9.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
京都,61192,61,1383,雨,a,三和,ﾐﾜ,miwa,福知山市三和町千束,35.21666666666667,135.23166666666665,105,昭57.6.2,1982-06-02,1982-06-02,福知山市三和,－,－,－,－,Y,N,N,N,N,N,N
京都,61196,61,1671,雨,a,綾部山家,ｱﾔﾍﾞﾔﾏｶﾞ,ayabeyamaga,綾部市東山町山家,35.29666666666667,135.315,87,令3.3.4,2021-03-04,2021-03-04,綾部市山家,－,－,－,－,Y,N,N,N,N,N,N
京都,61201,61,0966,雨,a,本庄,ﾎﾝｼﾞｮｳ,honjou,船井郡京丹波町本庄西畑,35.26,135.395,95,昭50.5.2,1975-05-02,1975-05-02,京丹波町本庄,－,－,－,－,Y,N,N,N,N,N,N
京都,61206,61,1303,四,a,美山,ﾐﾔﾏ,miyama,南丹市美山町静原桧野,35.275,135.55,200,昭53.11.15,1978-11-15,1978-11-15,南丹市美山,9.9,1.5,61910,－,Y,Y,Y,Y,Y,N,Y
京都,61241,61,1378,雨,a,須知,ｼｭｳﾁ,shuuchi,船井郡京丹波町富田蒲生野,35.17666666666667,135.42,150,昭57.5.26,1982-05-26,1982-05-26,京丹波町須知,－,－,－,－,Y,N,N,N,N,N,N
京都,61242,61,0596,四,a,園部,ｿﾉﾍﾞ,sonobe,南丹市園部町黒田,35.108333333333334,135.455,134,平14.3.6,2002-03-06,2002-03-06,南丹市園部,9.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
京都,61251,61,0928,雨,a,京北,ｹｲﾎｸ,keihoku,京都市右京区京北比賀江町院谷,35.181666666666665,135.66166666666666,260,昭50.4.24,1975-04-24,1975-04-24,京都市京北,－,－,－,－,Y,N,N,N,N,N,N
京都,61286,61,47759,官,s,京都,ｷｮｳﾄ,kyouto,京都市中京区西ノ京笠殿町　京都地方気象台,35.013333333333335,135.73166666666665,41,#昭50.4.1,1974-11-01,1975-04-01,京都市中京区,－,1.5,61915,気温、雨、日照,Y,Y,Y,Y,Y,Y,Y
京都,61286,61,47759,官,s,京都,ｷｮｳﾄ,kyouto,京都市中京区西ノ京船塚町,35.01166666666666,135.735,36,平20.3.27,2008-03-27,2008-03-27,京都市中京区,17.7,1.5,－,風,Y,Y,Y,Y,Y,Y,N
京都,61306,61,1025,雨,a,長岡京,ﾅｶﾞｵｶｷｮｳ,nagaokakyou,長岡京市光風台,34.93,135.67833333333334,71,昭50.5.20,1975-05-20,1975-05-20,長岡京,－,－,－,－,Y,N,N,N,N,N,N
京都,61326,61,0598,四,a,京田辺,ｷｮｳﾀﾅﾍﾞ,kyoutanabe,京田辺市薪西浜,34.83,135.76,20,#昭53.12.19,1974-11-01,1978-12-19,京田辺,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
大阪,62016,62,0600,四,a,能勢,ﾉｾ,nose,豊能郡能勢町地黄,34.94833333333333,135.455,235,#昭52.3.7,1974-11-01,1977-03-07,能勢,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
大阪,62037,62,1602,雨,a,茨木,ｲﾊﾞﾗｷ,ibaraki,茨木市大字桑原,34.86,135.56,78,平21.12.18,2009-12-18,2009-12-18,茨木,－,－,－,－,Y,N,N,N,N,N,N
大阪,62046,62,1065,四,a,枚方,ﾋﾗｶﾀ,hirakata,枚方市星丘,34.80833333333333,135.67166666666665,26,(昭50.5.31)昭52.3.2,1975-05-31,1977-03-02,枚方,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
大阪,62051,62,0602,官,a,豊中,ﾄﾖﾅｶ,toyonaka,豊中市蛍池西町　大阪航空気象観測所,34.78333333333333,135.43833333333333,12,#昭52.3.9,1974-11-01,1977-03-09,豊中,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
大阪,62078,62,47772,官,s,大阪,ｵｵｻｶ,oosaka,大阪市中央区大手前　大阪管区気象台,34.681666666666665,135.51833333333335,23,平11.2.24,1999-02-24,1999-02-24,大阪市中央区,－,1.5,62900,気温、雨、日照,Y,Y,Y,Y,Y,Y,Y
大阪,62078,62,47772,官,s,大阪,ｵｵｻｶ,oosaka,大阪市東成区東中本,34.675,135.54666666666665,1,平11.2.24,1999-02-24,1999-02-24,大阪市中央区,24,1.5,－,風,Y,Y,Y,Y,Y,Y,N
大阪,62081,62,0604,四,a,生駒山,ｲｺﾏﾔﾏ,ikomayama,東大阪市山手町,34.675,135.67666666666668,626,#昭51.2.12,1974-11-01,1976-02-12,生駒山,9.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
大阪,62091,62,1062,四,a,堺,ｻｶｲ,sakai,堺市堺区百舌鳥夕雲町,34.555,135.485,20,(昭50.5.30)昭52.3.3,1975-05-30,1977-03-03,堺市堺区,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
大阪,62096,62,1470,官,a,八尾,ﾔｵ,yao,八尾市空港　八尾航空気象観測所,34.596666666666664,135.6,10,平15.1.1,2003-01-01,2003-01-01,八尾,10.2,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
大阪,62101,62,1471,官,a,関空島,ｶﾝｸｳｼﾞﾏ,kankuujima,泉南郡田尻町泉州空港中　関西航空地方気象台,34.43333333333333,135.23166666666665,5,平15.1.1,2003-01-01,2003-01-01,関西空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
大阪,62111,62,0605,雨,a,河内長野,ｶﾜﾁﾅｶﾞﾉ,kawachinagano,河内長野市日野,34.42333333333333,135.54333333333332,160,#,1974-11-01,1974-11-01,河内長野,－,－,－,－,Y,N,N,N,N,N,N
大阪,62131,62,0606,四,a,熊取,ｸﾏﾄﾘ,kumatori,泉南郡熊取町朝代西,34.385,135.35,68,#昭52.3.4,1974-11-01,1977-03-04,熊取,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63016,63,0607,四,a,香住,ｶｽﾐ,kasumi,美方郡香美町香住区森,35.625,134.62666666666667,5,#昭51.2.27,1974-11-01,1976-02-27,香美町香住,9.2,2,63900,－,Y,Y,Y,Y,Y,N,Y
兵庫,63032,63,0608,雨,a,温泉,ｵﾝｾﾝ,onsen,美方郡新温泉町桐岡字穴町,35.528333333333336,134.48,233,平18.12.5,2006-12-05,2006-12-05,温泉,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63051,63,47747,官,s,豊岡,ﾄﾖｵｶ,toyooka,豊岡市桜町　豊岡特別地域気象観測所,35.535,134.82166666666666,3,#昭50.3.29,1974-11-01,1975-03-29,豊岡,16,1.5,63905,－,Y,Y,Y,Y,Y,Y,Y
兵庫,63071,63,0977,四,a,兎和野高原,ｳﾜﾉｺｳｹﾞﾝ,uwanokougen,美方郡香美町村岡区宿字菟臥野,35.431666666666665,134.58333333333334,540,平17.12.14,2005-12-14,2005-12-14,香美町兎和野高原,6.4,2.5,63911,－,Y,Y,Y,Y,Y,N,Y
兵庫,63111,63,0967,雨,a,大屋,ｵｵﾔ,ooya,養父市大屋町山路,35.33166666666666,134.665,150,昭50.5.2,1975-05-02,1975-05-02,養父市大屋,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63116,63,0611,雨,a,八鹿,ﾖｳｶ,youka,養父市八鹿町高柳字篠尾,35.39833333333333,134.74,183,平17.7.4,2005-07-04,2005-07-04,養父市八鹿,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63121,63,0612,四,a,和田山,ﾜﾀﾞﾔﾏ,wadayama,朝来市和田山町枚田,35.32333333333333,134.84833333333333,80,#昭52.12.20,1974-11-01,1977-12-20,朝来市和田山,9.9,1.5,63915,－,Y,Y,Y,Y,Y,N,Y
兵庫,63201,63,0613,四,a,生野,ｲｸﾉ,ikuno,朝来市生野町口銀谷,35.166666666666664,134.79166666666666,320,#昭53.11.13,1974-11-01,1978-11-13,朝来市生野,10.7,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63216,63,0614,四,a,柏原,ｶｲﾊﾞﾗ,kaibara,丹波市柏原町柏原,35.13666666666666,135.065,98,#昭53.12.20,1974-11-01,1978-12-20,丹波市柏原,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63241,63,0617,雨,a,佐用,ｻﾖｳ,sayou,佐用郡佐用町円応寺,35.016666666666666,134.36833333333334,120,昭51.12.21,1976-12-21,1976-12-21,佐用,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63251,63,0615,四,a,一宮,ｲﾁﾉﾐﾔ,ichinomiya,宍粟市一宮町東市場,35.096666666666664,134.585,195,#昭53.11.13,1974-11-01,1978-11-13,宍粟市一宮町,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63321,63,0968,四,a,福崎,ﾌｸｻｷ,fukusaki,神崎郡福崎町福崎新,34.95,134.74833333333333,72,(昭50.5.2)昭52.12.20,1975-05-02,1977-12-20,福崎,13.8,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63331,63,0956,四,a,西脇,ﾆｼﾜｷ,nishiwaki,西脇市上比延町,34.998333333333335,134.99666666666667,72,(昭50.5.1)昭53.12.21,1975-05-01,1978-12-21,西脇,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63346,63,0618,雨,a,後川,ｼﾂｶﾜ,shitsukawa,丹波篠山市後川上,35.025,135.29333333333332,330,#,1974-11-01,1974-11-01,丹波篠山市後川,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63366,63,0619,四,a,上郡,ｶﾐｺﾞｵﾘ,kamigoori,赤穂郡上郡町与井,34.858333333333334,134.37333333333333,20,#昭53.12.26,1974-11-01,1978-12-26,上郡,13.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63383,63,47769,官,s,姫路,ﾋﾒｼﾞ,himeji,姫路市神子岡前　姫路特別地域気象観測所,34.83833333333333,134.67,38,平20.11.21,2008-11-21,2008-11-21,姫路市神子岡前,16.2,1.5,－,－,Y,Y,Y,Y,Y,Y,N
兵庫,63411,63,0969,四,a,三田,ｻﾝﾀﾞ,sanda,三田市下深田,34.895,135.21166666666667,150,(昭50.5.2)昭53.12.20,1975-05-02,1978-12-20,三田,21.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63461,63,1227,四,a,三木,ﾐｷ,miki,三木市志染町広野,34.776666666666664,135.01333333333332,145,昭52.12.20,1977-12-20,1977-12-20,三木,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63477,63,1588,雨,a,西宮,ﾆｼﾉﾐﾔ,nishinomiya,西宮市奥畑,34.75,135.335,38,平.18.3.6,2006-03-06,2006-03-06,西宮,－,－,－,－,Y,N,N,N,N,N,N
兵庫,63491,63,0624,四,a,家島,ｲｴｼﾏ,ieshima,姫路市家島町真浦字御室寺,34.67166666666667,134.52666666666667,88,#昭53.12.25,1974-11-01,1978-12-25,姫路市家島,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63496,63,0625,四,a,明石,ｱｶｼ,akashi,明石市二見町南二見,34.68666666666667,134.87666666666667,3,平4.5.29,1992-05-29,1992-05-29,明石,28.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63517,63,1587,官,a,神戸空港,ｺｳﾍﾞｸｳｺｳ,koubekuukou,神戸市中央区神戸空港　神戸航空気象観測所,34.63166666666667,135.22333333333333,5,平18.2.16,2006-02-16,2006-02-16,神戸空港,10.2,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
兵庫,63518,63,47770,官,s,神戸,ｺｳﾍﾞ,koube,神戸市中央区脇浜海岸通　神戸地方気象台,34.696666666666665,135.21166666666667,5,平19.3.28,2007-03-28,2007-03-28,神戸市中央区,－,1.5,63950,気温、雨,Y,Y,Y,Y,Y,Y,Y
兵庫,63518,63,47770,官,s,神戸,ｺｳﾍﾞ,koube,神戸市中央区港島,34.681666666666665,135.22,3,平19.3.28,2007-03-28,2007-03-28,神戸市中央区,16,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
兵庫,63551,63,0970,四,a,郡家,ｸﾞﾝｹﾞ,gunge,淡路市多賀,34.46666666666667,134.84833333333333,5,(昭50.5.2)昭53.12.22,1975-05-02,1978-12-22,淡路市郡家,9.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
兵庫,63571,63,47776,官,s,洲本,ｽﾓﾄ,sumoto,洲本市木戸　洲本特別地域気象観測所,34.31,134.84833333333333,69,平29.11.30,2017-11-30,2017-11-30,洲本,14.6,1.5,－,－,Y,Y,Y,Y,Y,Y,N
兵庫,63588,63,1337,四,a,南淡,ﾅﾝﾀﾞﾝ,nandan,南あわじ市阿万塩屋町,34.218333333333334,134.72,5,平16.1.30,2004-01-30,2004-01-30,南あわじ市南淡,9.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64036,64,47780,官,s,奈良,ﾅﾗ,nara,奈良市東紀寺町　奈良地方気象台,34.67333333333333,135.83666666666667,102,#昭50.3.19,1974-11-01,1975-03-19,奈良市東紀寺町,－,1.5,64900,気温、雨,Y,Y,Y,Y,Y,Y,Y
奈良,64036,64,47780,官,s,奈良,ﾅﾗ,nara,奈良市西紀寺町,34.67333333333333,135.83166666666668,90,#昭50.3.19,1974-11-01,1975-03-19,奈良市東紀寺町,20.1,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
奈良,64041,64,0630,四,a,針,ﾊﾘ,hari,奈良市都祁友田町,34.605,135.95166666666665,468,#昭53.12.22,1974-11-01,1978-12-22,奈良市針,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64056,64,0631,雨,a,田原本,ﾀﾜﾗﾓﾄ,tawaramoto,磯城郡田原本町,34.555,135.785,50,#,1974-11-01,1974-11-01,田原本,－,－,－,－,Y,N,N,N,N,N,N
奈良,64076,64,0632,雨,a,曽爾,ｿﾆ,soni,宇陀郡曽爾村太良路,34.52166666666667,136.15833333333333,610,#,1974-11-01,1974-11-01,曽爾,－,－,－,－,Y,N,N,N,N,N,N
奈良,64091,64,1376,雨,a,葛城,ｶﾂﾗｷﾞ,katsuragi,葛城市寺口,34.48833333333334,135.70333333333335,141,昭56.8.24,1981-08-24,1981-08-24,葛城市寺口,－,－,－,－,Y,N,N,N,N,N,N
奈良,64101,64,0633,四,a,大宇陀,ｵｵｳﾀﾞ,oouda,宇陀市大宇陀下竹,34.48833333333334,135.93166666666667,349,#昭53.12.22,1974-11-01,1978-12-22,宇陀市大宇陀,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64127,64,0635,四,a,五條,ｺﾞｼﾞｮｳ,gojou,五條市三在町,34.38,135.73,190,平17.12.19,2005-12-19,2005-12-19,五條市三在町,9.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64136,64,1439,雨,a,吉野,ﾖｼﾉ,yoshino,吉野郡吉野町宮滝,34.37833333333333,135.9,188,平3.1.16,1991-01-16,1991-01-16,吉野,－,－,－,－,Y,N,N,N,N,N,N
奈良,64161,64,1619,雨,a,天川,ﾃﾝｶﾜ,tenkawa,吉野郡天川村大字洞川,34.27,135.88333333333333,840,平22.3.25,2010-03-25,2010-03-25,天川,－,－,－,－,Y,N,N,N,N,N,N
奈良,64206,64,0957,四,a,上北山,ｶﾐｷﾀﾔﾏ,kamikitayama,吉野郡上北山村小橡,34.13666666666666,136.005,334,(昭50.5.1)昭53.12.26,1975-05-01,1978-12-26,上北山村小橡,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64227,64,1228,四,a,風屋,ｶｾﾞﾔ,kazeya,吉野郡十津川村風屋,34.045,135.78666666666666,301,昭52.12.20,1977-12-20,1977-12-20,十津川村風屋,6.4,1.5,－,－,Y,Y,Y,Y,Y,N,N
奈良,64236,64,1649,雨,a,下北山,ｼﾓｷﾀﾔﾏ,shimokitayama,吉野郡下北山村佐田,34.00333333333333,135.96666666666667,249,平26.7.31,2014-07-31,2014-07-31,下北山村佐田,－,－,－,－,Y,N,N,N,N,N,N
奈良,64262,64,1669,雨,a,葛川,ｸｽﾞｶﾜ,kuzukawa,吉野郡十津川村大字東中,33.95333333333333,135.85666666666665,396,令3.1.20,2021-01-20,2021-01-20,十津川村葛川,－,－,－,－,Y,N,N,N,N,N,N
和歌山,65021,65,0642,雨,a,葛城山,ｶﾂﾗｷﾞｻﾝ,katsuragisan,紀の川市切畑,34.346666666666664,135.43666666666667,840,#,1974-11-01,1974-11-01,紀の川市葛城山,－,－,－,－,Y,N,N,N,N,N,N
和歌山,65026,65,1342,四,a,かつらぎ,ｶﾂﾗｷﾞ,katsuragi,伊都郡かつらぎ町妙寺,34.31,135.52833333333334,142,昭54.1.9,1979-01-09,1979-01-09,かつらぎ,9.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
和歌山,65036,65,1457,四,a,友ケ島,ﾄﾓｶﾞｼﾏ,tomogashima,和歌山市加太苫ケ沖島,34.28,134.99833333333333,44,平10.3.24,1998-03-24,1998-03-24,友ヶ島,9.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
